longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,bedrooms_per_room ,population_per_household
-117.66,33.6,0.47058823529411764,3745.0,522.0,0.04610555228565823,496.0,0.4861243293195956,0.5424740516533952,<1H OCEAN,7.550403225806452,0.13938584779706276,3.3225806451612905
-118.46,35.12,0.29411764705882354,4084.0,812.0,0.056896213458897386,668.0,0.18900428959600557,0.1453622871658261,INLAND,6.11377245508982,0.19882468168462292,3.0434131736526946
-121.04,37.67,0.29411764705882354,19.0,19.0,0.0045685136915272284,9.0,0.0024896208328160987,0.30412451907414817,INLAND,2.111111111111111,1.0,18.444444444444443
-119.93,35.2,0.5490196078431372,1649.0,342.0,0.01872249782785392,264.0,0.17656997834512628,0.11299128663386954,INLAND,6.246212121212121,0.20739842328684052,2.5416666666666665
-118.43,33.96,0.23529411764705882,1860.0,345.0,0.022338070013173016,355.0,0.3714776347912443,1.0,<1H OCEAN,5.23943661971831,0.18548387096774194,2.2535211267605635
-118.05,33.99,0.8039215686274509,2480.0,401.0,0.0303259620505059,438.0,0.3236576047226935,0.5121648982890793,<1H OCEAN,5.662100456621005,0.16169354838709676,2.4771689497716896
-122.03,38.3,0.0784313725490196,1569.0,199.0,0.019899660864934554,209.0,0.42606308878498234,0.43072193516727764,INLAND,7.507177033492823,0.1268323773103888,3.411483253588517
-117.91,33.83,0.9019607843137254,504.0,113.0,0.010426301185571345,109.0,0.21798320023172096,0.3002070094556311,<1H OCEAN,4.623853211009174,0.22420634920634921,3.4403669724770642
-116.67,32.97,0.29411764705882354,349.0,74.0,0.003279239889010342,43.0,0.3351057226796872,0.3686603354212972,<1H OCEAN,8.116279069767442,0.21203438395415472,2.7906976744186047
-121.65,39.32,0.7647058823529411,812.0,154.0,0.010398273494212282,142.0,0.15787368450090344,0.12062012115413956,INLAND,5.71830985915493,0.1896551724137931,2.6338028169014085
-118.16,34.02,0.6666666666666666,1734.0,493.0,0.057456767286078646,508.0,0.113398435883643,0.2767019517445289,<1H OCEAN,3.4133858267716537,0.28431372549019607,4.041338582677166
-118.14,33.97,0.6862745098039215,1407.0,385.0,0.04932873679195045,350.0,0.1473427952717894,0.27835142947864133,<1H OCEAN,4.02,0.2736318407960199,5.037142857142857
-117.25,33.38,0.3137254901960784,1614.0,431.0,0.02881246671711651,389.0,0.11004675797575207,0.2461866136634488,<1H OCEAN,4.149100257069409,0.2670384138785626,2.6503856041131106
-118.27,34.06,0.47058823529411764,1714.0,1176.0,0.10426301185571345,1036.0,0.05684059530213377,0.20103216069212085,<1H OCEAN,1.6544401544401544,0.6861143523920653,3.5936293436293436
-117.68,34.0,0.0784313725490196,3761.0,580.0,0.06536057624933433,648.0,0.36095364201873076,0.4338147059187385,INLAND,5.804012345679013,0.15421430470619515,3.603395061728395
-118.26,34.01,0.9019607843137254,1269.0,323.0,0.045544998458476975,325.0,0.06958524710004,0.20783625634533465,<1H OCEAN,3.9046153846153846,0.2545311268715524,5.009230769230769
-118.28,33.99,0.9411764705882353,2174.0,481.0,0.052075450545138596,484.0,0.08386091226327913,0.1649498352584113,<1H OCEAN,4.491735537190083,0.22125114995400183,3.8450413223140494
-122.25,37.39,0.6274509803921569,370.0,42.0,0.004204153703859413,53.0,0.7000937918097683,1.0,NEAR OCEAN,6.981132075471698,0.11351351351351352,2.8867924528301887
-122.84,38.39,0.29411764705882354,1688.0,292.0,0.022141876173659574,280.0,0.2714307388863602,0.41628900499379384,<1H OCEAN,6.0285714285714285,0.17298578199052134,2.8321428571428573
-118.16,34.03,0.8627450980392156,894.0,231.0,0.02584153143305586,222.0,0.14512213624639664,0.2680421936404386,<1H OCEAN,4.027027027027027,0.25838926174496646,4.166666666666667
-118.02,34.02,0.39215686274509803,5992.0,986.0,0.07410521595336192,969.0,0.32693342160797784,0.5925769378270606,<1H OCEAN,6.1836945304437565,0.16455273698264353,2.731682146542828
-117.3,33.08,0.45098039215686275,2628.0,527.0,0.03884638022366098,520.0,0.24138287747755205,0.6767003022667948,NEAR OCEAN,5.053846153846154,0.20053272450532725,2.671153846153846
-116.62,32.86,0.3333333333333333,4115.0,847.0,0.056868185767538326,745.0,0.24247941407704726,0.31773271038057577,<1H OCEAN,5.523489932885906,0.20583232077764277,2.7275167785234897
-122.43,37.73,0.9411764705882353,1435.0,322.0,0.028167829815858067,329.0,0.24138287747755205,0.5134020065896636,NEAR BAY,4.361702127659575,0.22439024390243903,3.0638297872340425
-117.38,33.67,0.3137254901960784,10145.0,2306.0,0.13377617085680651,1749.0,0.12016385980883025,0.24247528876169583,<1H OCEAN,5.800457404230989,0.22730409068506655,2.730703259005146
-118.34,34.06,0.9999999999999999,1482.0,336.0,0.021441183889683007,300.0,0.22184521592805617,0.6439169323013102,<1H OCEAN,4.94,0.22672064777327935,2.56
-118.28,34.05,0.8431372549019608,1273.0,474.0,0.04907648756971888,460.0,0.07612308795740748,0.5360823254337096,<1H OCEAN,2.767391304347826,0.3723487824037706,3.8130434782608695
-122.17,38.06,0.29411764705882354,3515.0,626.0,0.04935676448330951,626.0,0.27170659715038414,0.3548459593981056,NEAR BAY,5.615015974440895,0.17809388335704124,2.817891373801917
-117.06,32.72,0.588235294117647,2669.0,514.0,0.04548894307575885,499.0,0.18568019751451703,0.21010428822973926,NEAR OCEAN,5.348697394789579,0.1925814911952042,3.258517034068136
-118.28,34.01,0.6470588235294117,2305.0,775.0,0.06858376075562655,740.0,0.08375056895766955,0.2412381804611115,<1H OCEAN,3.114864864864865,0.3362255965292842,3.310810810810811
-117.62,33.43,0.5098039215686274,3858.0,1062.0,0.06496818857030746,873.0,0.19417663204645458,0.4453610500575255,NEAR OCEAN,4.419243986254296,0.27527216174183516,2.65864833906071
-122.59,38.58,0.3333333333333333,3753.0,752.0,0.04066818016200006,668.0,0.2247279347871064,0.3519593733634088,<1H OCEAN,5.618263473053892,0.200373034905409,2.1766467065868262
-117.31,33.11,0.11764705882352942,7974.0,1703.0,0.08130833263264105,1550.0,0.25022413483951944,0.3569078065657461,NEAR OCEAN,5.144516129032258,0.21356909957361425,1.8735483870967742
-118.52,34.22,0.39215686274509803,4617.0,1101.0,0.08094397264497323,1031.0,0.18820430063033616,0.6249479383590171,<1H OCEAN,4.478176527643065,0.23846653671215073,2.8040737148399613
-120.65,35.48,0.35294117647058826,2310.0,471.0,0.037501051038425964,441.0,0.1879353388229128,0.31319664661176655,<1H OCEAN,5.238095238095238,0.2038961038961039,3.0408163265306123
-117.96,34.14,0.6274509803921569,1994.0,405.0,0.027747414445472126,403.0,0.2252451690321513,0.3070111051088449,INLAND,4.947890818858561,0.20310932798395184,2.464019851116625
-117.96,33.77,0.6078431372549019,4398.0,905.0,0.07774881583004008,884.0,0.25049309664694286,0.428453903282873,<1H OCEAN,4.975113122171946,0.20577535243292405,3.1414027149321266
-121.79,36.95,0.6470588235294117,2152.0,430.0,0.04240589702626195,386.0,0.22664514972207284,0.36536137995307233,<1H OCEAN,5.575129533678757,0.19981412639405205,3.9274611398963732
-117.88,34.08,0.5686274509803921,6132.0,1538.0,0.08811906163289329,1449.0,0.15699093805602682,0.35628925241545395,<1H OCEAN,4.231884057971015,0.2508153946510111,2.1718426501035197
-118.14,34.11,0.9999999999999999,3367.0,545.0,0.03991143249530536,535.0,0.3261541220121102,0.8855654203487822,<1H OCEAN,6.293457943925234,0.16186516186516187,2.6672897196261682
-120.98,37.66,0.1764705882352941,934.0,435.0,0.011155021160906976,255.0,0.029909932276796183,0.23113512933967284,INLAND,3.6627450980392156,0.4657387580299786,1.572549019607843
-117.9,33.74,0.35294117647058826,1566.0,379.0,0.028840494408475574,330.0,0.11797078660983988,0.3410315833749139,<1H OCEAN,4.745454545454545,0.24201787994891444,3.1272727272727274
-117.37,33.22,0.6666666666666666,2204.0,482.0,0.040135654026177865,462.0,0.21903835809161254,0.22804235858821198,NEAR OCEAN,4.770562770562771,0.21869328493647913,3.106060606060606
-117.97,34.09,0.588235294117647,2779.0,639.0,0.06323047170604557,670.0,0.20022482448517953,0.26474323817221374,INLAND,4.147761194029851,0.22993882691615689,3.3716417910447762
-117.93,33.92,0.6470588235294117,2271.0,437.0,0.038958490989097226,433.0,0.25823092095281447,0.32866050036907063,<1H OCEAN,5.244803695150115,0.1924262439453985,3.2170900692840645
-122.04,38.25,0.9999999999999999,582.0,131.0,0.006670590543456935,106.0,0.13103957186797427,0.22680525028762766,INLAND,5.490566037735849,0.22508591065292097,2.2735849056603774
-118.11,34.06,0.3333333333333333,2609.0,721.0,0.06216541943440119,703.0,0.12568792154590974,0.3655675646698364,<1H OCEAN,3.7112375533428166,0.27635109237255656,3.159317211948791
-121.06,39.25,0.3137254901960784,3127.0,539.0,0.03887440791502004,520.0,0.23818981807147488,0.3253615449008458,INLAND,6.013461538461539,0.17236968340262232,2.673076923076923
-118.16,34.17,0.8823529411764706,1508.0,261.0,0.01880658090193111,255.0,0.21316947352450316,0.2894854041839003,<1H OCEAN,5.913725490196079,0.17307692307692307,2.6431372549019607
-122.17,37.76,0.7843137254901961,1594.0,367.0,0.03001765744555621,355.0,0.09901242741479428,0.1558777077207929,NEAR BAY,4.490140845070423,0.2302383939774153,3.0253521126760563
-117.5,33.93,0.35294117647058826,4741.0,835.0,0.08128030494128198,796.0,0.26705838540158067,0.24866083026461744,INLAND,5.956030150753769,0.176123180763552,3.6469849246231156
-120.85,37.55,0.8627450980392156,350.0,62.0,0.005157095210067546,63.0,0.14440490475993434,0.5360823254337096,INLAND,5.555555555555555,0.17714285714285713,2.9682539682539684
-119.72,34.43,0.5098039215686274,984.0,299.0,0.021693433111914573,313.0,0.1427221693493883,0.5360823254337096,<1H OCEAN,3.143769968051118,0.30386178861788615,2.4824281150159746
-121.8,37.31,0.39215686274509803,2630.0,446.0,0.050057456767286075,389.0,0.3140922194176632,0.4474228972251661,<1H OCEAN,6.760925449871466,0.16958174904942966,4.598971722365039
-118.42,34.04,0.9999999999999999,1358.0,272.0,0.016003811766024834,267.0,0.35485717438380165,1.0,<1H OCEAN,5.086142322097379,0.20029455081001474,2.149812734082397
-121.86,37.34,0.5490196078431372,5274.0,1625.0,0.17464054485832,1639.0,0.14446697286933974,0.3346398571552282,<1H OCEAN,3.217815741305674,0.3081152825180129,3.8035387431360586
-118.02,33.98,0.43137254901960786,1995.0,306.0,0.01973149471678018,293.0,0.5632887822236935,0.6550509070065691,<1H OCEAN,6.808873720136519,0.15338345864661654,2.4129692832764507
-118.21,34.08,0.7450980392156862,986.0,361.0,0.03766921718658034,299.0,0.12350174480351998,0.2451556900796285,<1H OCEAN,3.297658862876254,0.3661257606490872,4.505016722408027
-117.01,32.72,0.21568627450980393,2914.0,734.0,0.05888617954539085,703.0,0.12461207431621633,0.24185673461140367,NEAR OCEAN,4.145092460881934,0.25188743994509266,2.992887624466572
-120.62,37.35,0.3333333333333333,874.0,203.0,0.015947756383306706,190.0,0.08161266741148399,0.11546550323503821,INLAND,4.6,0.2322654462242563,3.0105263157894737
-116.95,32.79,0.35294117647058826,11391.0,3093.0,0.20109868550127524,2905.0,0.10570199031737494,0.2230939253858747,<1H OCEAN,3.9211703958691912,0.2715301553858309,2.4709122203098106
-118.37,33.9,0.6078431372549019,332.0,103.0,0.004876818296476919,102.0,0.19592833202300658,0.4975257833988313,<1H OCEAN,3.2549019607843137,0.3102409638554217,1.7352941176470589
-121.86,39.76,0.35294117647058826,7254.0,1785.0,0.11286751310294571,1667.0,0.10410201238603604,0.1490736120675791,INLAND,4.351529694061187,0.24607113316790735,2.4175164967006597
-120.44,34.94,0.5490196078431372,1877.0,516.0,0.04571316460663135,492.0,0.08190231858870912,0.2220630018020544,<1H OCEAN,3.815040650406504,0.2749067661161428,3.321138211382114
-118.34,34.02,0.9607843137254901,1172.0,261.0,0.0191148855068808,260.0,0.18236300188962912,0.23773304027612258,<1H OCEAN,4.507692307692308,0.2226962457337884,2.6346153846153846
-115.9,33.34,0.35294117647058826,1210.0,248.0,0.009137027383054459,155.0,0.08867463897049697,0.09855835646038572,INLAND,7.806451612903226,0.2049586776859504,2.1225806451612903
-117.4,34.58,0.3333333333333333,755.0,169.0,0.013453291852350122,165.0,0.06342671135570545,0.10247586607890277,INLAND,4.575757575757576,0.223841059602649,2.9272727272727272
-117.1,32.75,0.3137254901960784,871.0,379.0,0.02668236217382774,351.0,0.0646611770872126,0.16783642129310808,NEAR OCEAN,2.4814814814814814,0.4351320321469575,2.7207977207977208
-118.15,33.86,0.6470588235294117,2403.0,413.0,0.038734269458224724,386.0,0.27540999434490565,0.40989727877410814,<1H OCEAN,6.225388601036269,0.17186849771119433,3.588082901554404
-122.35,40.57,0.3333333333333333,2226.0,490.0,0.023991703803357717,451.0,0.0815299099322768,0.11216654776681334,INLAND,4.93569844789357,0.22012578616352202,1.9046563192904655
-118.46,34.04,0.47058823529411764,2142.0,718.0,0.03887440791502004,699.0,0.1728941669770072,0.6391746838157369,<1H OCEAN,3.0643776824034337,0.3352007469654528,1.988555078683834
-118.3,33.87,0.5098039215686274,3144.0,722.0,0.04223773087810757,680.0,0.1834319526627219,0.4117529412249846,<1H OCEAN,4.623529411764705,0.2296437659033079,2.2205882352941178
-117.21,34.28,0.29411764705882354,3326.0,569.0,0.014686510272148883,192.0,0.3615260479165805,0.3146399396291149,INLAND,17.322916666666668,0.17107636800962117,2.7447916666666665
-118.11,34.06,0.6078431372549019,1273.0,344.0,0.032091706606126855,368.0,0.11077088591881494,0.4117529412249846,<1H OCEAN,3.4592391304347827,0.2702278083267871,3.119565217391304
-122.08,37.38,0.6274509803921569,2771.0,659.0,0.04184534319908069,581.0,0.2002937890511855,0.6981435128102566,NEAR BAY,4.769363166953529,0.23782028148682785,2.5748709122203097
-117.14,32.93,0.25490196078431376,1946.0,463.0,0.03368928501359343,390.0,0.2559275044482145,0.3220625894326209,<1H OCEAN,4.98974358974359,0.23792394655704008,3.08974358974359
-118.38,34.05,0.9999999999999999,2053.0,480.0,0.02514083914907929,417.0,0.17729410628818915,0.8307202856895436,<1H OCEAN,4.92326139088729,0.23380418899171942,2.158273381294964
-121.47,38.55,0.5490196078431372,1303.0,308.0,0.024047759186075844,263.0,0.035923642432518166,0.08412542628690191,INLAND,4.9543726235741445,0.23637759017651575,3.273764258555133
-118.21,33.79,0.6078431372549019,2020.0,613.0,0.07158272373104627,562.0,0.11308809533661605,0.26866074779073074,NEAR OCEAN,3.5943060498220643,0.30346534653465346,4.549822064056939
-119.81,37.67,0.45098039215686275,172.0,42.0,0.0021301045432887693,30.0,0.22988648432435416,0.16247561865724264,INLAND,5.733333333333333,0.2441860465116279,2.6333333333333333
-118.12,34.14,0.47058823529411764,3420.0,977.0,0.04806749068079262,947.0,0.1795423511399843,0.41835085216143436,<1H OCEAN,3.6114044350580783,0.285672514619883,1.8141499472016895
-118.02,33.97,0.6470588235294117,1903.0,293.0,0.024776479161411475,306.0,0.3895187652584102,0.6160819955381628,<1H OCEAN,6.218954248366013,0.15396741986337362,2.8986928104575163
-122.1,37.39,0.588235294117647,1117.0,304.0,0.0164802825191289,302.0,0.21316947352450316,0.6971125892264363,NEAR BAY,3.698675496688742,0.2721575649059982,1.9569536423841059
-117.13,32.76,0.411764705882353,2623.0,732.0,0.03587544493960033,718.0,0.11423290713231542,0.23113512933967284,NEAR OCEAN,3.6532033426183843,0.27906976744186046,1.786908077994429
-118.72,34.28,0.3137254901960784,2654.0,478.0,0.038930463297738166,451.0,0.3410987434656074,0.43072193516727764,<1H OCEAN,5.88470066518847,0.18010550113036924,3.0864745011086474
-118.2,33.99,0.6274509803921569,1134.0,375.0,0.04518063847080916,354.0,0.11357774375525855,0.2612380979872248,<1H OCEAN,3.2033898305084745,0.3306878306878307,4.562146892655368
-117.31,34.5,0.25490196078431376,2443.0,447.0,0.024664368395975224,465.0,0.11111570874884484,0.20969191879621116,INLAND,5.253763440860215,0.1829717560376586,1.8989247311827957
-118.36,34.07,0.9999999999999999,2046.0,451.0,0.02637405756887805,435.0,0.20183169887311903,0.9111323252275249,<1H OCEAN,4.703448275862069,0.22043010752688172,2.170114942528736
-122.35,37.95,0.588235294117647,2449.0,595.0,0.05039378906359483,548.0,0.14709452283416785,0.19649609692331166,NEAR BAY,4.468978102189781,0.24295630869742751,3.2864963503649633
-122.29,37.48,0.27450980392156865,5480.0,892.0,0.056223548866279886,831.0,0.4805381994731108,1.0,NEAR OCEAN,6.594464500601685,0.16277372262773723,2.417569193742479
-120.4,37.3,0.5294117647058824,1401.0,435.0,0.027018694470136495,257.0,0.07529551316533566,0.15340349111962426,INLAND,5.45136186770428,0.31049250535331907,3.762645914396887
-120.12,41.4,0.6274509803921569,2820.0,515.0,0.02727094369236806,403.0,0.14526006537840858,0.07752751535045216,INLAND,6.997518610421836,0.18262411347517732,2.4218362282878414
-122.58,38.08,0.5098039215686274,10839.0,1637.0,0.1234059250539533,1623.0,0.35276065157721964,0.5579379054106994,NEAR BAY,6.678373382624769,0.15102869268382693,2.7147258163894024
-117.85,33.74,0.49019607843137253,2589.0,1003.0,0.161243308388688,983.0,0.11719148701397221,0.3212378505655647,<1H OCEAN,2.6337741607324516,0.3874082657396678,5.855544252288912
-121.42,38.51,0.27450980392156865,7901.0,1422.0,0.13357997701729307,1418.0,0.15958400573785192,0.1554653382872648,INLAND,5.571932299012694,0.17997721807366157,3.363187588152327
-121.79,36.68,0.411764705882353,6912.0,1513.0,0.1062529779422069,1455.0,0.17661135708472986,0.3160832326464633,<1H OCEAN,4.750515463917526,0.21889467592592593,2.6075601374570447
-122.1,37.19,0.3333333333333333,808.0,136.0,0.011687547296729169,145.0,0.4609039875312065,0.5325771852487207,NEAR OCEAN,5.572413793103448,0.16831683168316833,2.896551724137931
-117.88,33.71,0.5686274509803921,1739.0,359.0,0.053560918187168925,369.0,0.2107005420614888,0.35092844977958854,<1H OCEAN,4.712737127371274,0.20644048303622772,5.186991869918699
-122.2,38.1,0.0784313725490196,9567.0,1729.0,0.1294038510047927,1580.0,0.27463069474903795,0.4020622595370741,NEAR BAY,6.05506329113924,0.18072541026445071,2.9240506329113924
-117.0,32.72,0.1764705882352941,3817.0,943.0,0.0658370470024384,875.0,0.11284671935559511,0.2643308687386856,NEAR OCEAN,4.362285714285714,0.24705265915640556,2.688
-121.51,38.69,0.5294117647058824,800.0,149.0,0.01252837803750105,158.0,0.11055019930759576,0.19299095673832273,INLAND,5.063291139240507,0.18625,2.848101265822785
-122.06,37.38,0.37254901960784315,2976.0,766.0,0.03430589422349281,634.0,0.30086481565771506,0.5103092358382028,NEAR BAY,4.694006309148265,0.25739247311827956,1.9353312302839116
-118.33,34.06,0.9999999999999999,1368.0,231.0,0.02057232545755206,248.0,0.5421856250258619,0.8635036556550283,<1H OCEAN,5.516129032258065,0.16885964912280702,2.971774193548387
-117.98,34.05,0.6274509803921569,1560.0,315.0,0.041032540149667875,313.0,0.2512379139598075,0.29855753172151867,<1H OCEAN,4.984025559105431,0.20192307692307693,4.686900958466453
-122.49,41.43,0.35294117647058826,3689.0,644.0,0.043190672384315704,566.0,0.18103888222231418,0.12598092379000497,INLAND,6.517667844522968,0.174573055028463,2.7279151943462896
-117.04,32.76,0.7058823529411764,2979.0,557.0,0.03593150032231845,564.0,0.2232314037047765,0.2828874932474505,NEAR OCEAN,5.281914893617022,0.18697549513259484,2.278368794326241
-122.23,37.76,0.9999999999999999,1316.0,177.0,0.010510384259648533,162.0,0.33045061447428314,0.6556694611568613,NEAR BAY,8.123456790123457,0.1344984802431611,2.3333333333333335
-118.3,34.17,0.7058823529411764,350.0,115.0,0.009501387370722274,111.0,0.1771561771561772,0.3814437878606686,<1H OCEAN,3.1531531531531534,0.32857142857142857,3.081081081081081
-118.1,33.83,0.6862745098039215,2000.0,343.0,0.026710389865186805,352.0,0.336105708886774,0.4523713304275034,<1H OCEAN,5.681818181818182,0.1715,2.715909090909091
-118.26,33.95,0.8431372549019608,1771.0,378.0,0.03623980492726814,399.0,0.07855064068081821,0.16845497544340024,<1H OCEAN,4.43859649122807,0.2134387351778656,3.2481203007518795
-118.32,34.04,0.8431372549019608,1008.0,223.0,0.01516298102525295,223.0,0.16313568088716018,0.333608933571408,<1H OCEAN,4.520179372197309,0.22123015873015872,2.4394618834080717
-118.1,34.14,0.8627450980392156,3066.0,659.0,0.035987555705036575,625.0,0.2124453455814403,0.6379375755151525,<1H OCEAN,4.9056,0.21493803000652315,2.0592
-117.64,34.04,0.39215686274509803,1801.0,507.0,0.07155469603968721,484.0,0.13597743479400287,0.1804136890157154,INLAND,3.7210743801652892,0.28151027207107165,5.2809917355371905
-117.88,34.12,0.6470588235294117,912.0,165.0,0.01454637181535357,150.0,0.24425869988000165,0.3360831501725766,<1H OCEAN,6.08,0.18092105263157895,3.48
-122.06,37.32,0.5686274509803921,3033.0,540.0,0.04027579248297318,507.0,0.39436007779203053,0.7542257557700793,<1H OCEAN,5.982248520710059,0.17804154302670624,2.8402366863905324
-119.85,34.44,0.5294117647058824,1765.0,301.0,0.03279239889010342,297.0,0.38107750237927757,0.5397936503354626,NEAR OCEAN,5.942760942760943,0.17053824362606232,3.9494949494949494
-121.93,37.04,0.6862745098039215,1522.0,230.0,0.018890663976008297,206.0,0.3699466214259114,0.7185557997698979,<1H OCEAN,7.388349514563107,0.15111695137976347,3.2864077669902914
-117.65,33.46,0.35294117647058826,7034.0,1139.0,0.07906611732391602,1068.0,0.3853326161018469,0.5408245739192828,<1H OCEAN,6.586142322097379,0.16192777935740688,2.644194756554307
-117.26,34.15,0.6274509803921569,2271.0,389.0,0.03074637742089184,380.0,0.21364532902994443,0.15113545923521965,INLAND,5.976315789473684,0.1712901805372083,2.8947368421052633
-120.43,34.86,0.3137254901960784,3172.0,506.0,0.04302250623616133,473.0,0.2629343043544227,0.3156708632129352,<1H OCEAN,6.706131078224101,0.15952080706179067,3.251585623678647
-118.09,34.11,0.6862745098039215,2966.0,527.0,0.03441800498892906,482.0,0.2858098508986083,0.6222675370410844,<1H OCEAN,6.153526970954357,0.17768037761294672,2.5539419087136928
-122.04,37.63,0.6274509803921569,952.0,172.0,0.010258135037416969,159.0,0.1884939518075613,0.4364951072366712,NEAR BAY,5.987421383647798,0.18067226890756302,2.3207547169811322
-117.13,32.9,0.27450980392156865,2785.0,644.0,0.050309705989517645,630.0,0.22176935490544958,0.3303099781031831,<1H OCEAN,4.420634920634921,0.23123877917414723,2.853968253968254
-118.01,34.15,0.9999999999999999,2234.0,472.0,0.027551220605958687,439.0,0.2353484779520283,0.5164947773411244,INLAND,5.088838268792711,0.21128021486123547,2.2460136674259683
-118.84,34.15,0.3137254901960784,3785.0,494.0,0.04271420163121164,507.0,0.5478820981779562,0.7082465639316952,<1H OCEAN,7.465483234714004,0.13051519154557464,3.0118343195266273
-121.06,38.88,0.3137254901960784,7635.0,1284.0,0.08668964937358109,1227.0,0.2614998413814982,0.34907278732871205,INLAND,6.222493887530562,0.1681728880157171,2.5232273838630808
-121.89,37.29,0.6862745098039215,2959.0,529.0,0.03144706970486841,520.0,0.25941021503151684,0.5232988729943382,<1H OCEAN,5.690384615384615,0.17877661372085163,2.1634615384615383
-117.49,33.64,0.0392156862745098,8874.0,1302.0,0.08935228005269205,1027.0,0.43853877877546515,0.5917521989600043,<1H OCEAN,8.640701071080818,0.14672075726842462,3.107108081791626
-116.29,33.72,0.0784313725490196,3584.0,760.0,0.030662294346814653,470.0,0.18463193611122608,0.31422757019558684,INLAND,7.625531914893617,0.21205357142857142,2.3340425531914892
-117.25,32.8,0.6078431372549019,1601.0,468.0,0.020404159309397686,429.0,0.14185321581771287,0.5016494777341125,NEAR OCEAN,3.731934731934732,0.292317301686446,1.7039627039627039
-117.15,32.91,0.25490196078431376,1259.0,238.0,0.0248325345441296,247.0,0.3066509427456173,0.3294852392361269,<1H OCEAN,5.097165991902834,0.18903891977760126,3.5991902834008096
-121.88,39.74,0.21568627450980393,14631.0,3298.0,0.2106000728719975,3262.0,0.08128163749465526,0.28474315569832703,INLAND,4.485285101164929,0.2254117968696603,2.304414469650521
-118.14,33.97,0.588235294117647,2064.0,612.0,0.06889206536057625,573.0,0.10706748872429346,0.30061937888915924,<1H OCEAN,3.602094240837696,0.29651162790697677,4.294938917975567
-115.49,32.67,0.45098039215686275,1266.0,275.0,0.030269906667787776,298.0,0.06778527192728376,0.11979538228708334,INLAND,4.248322147651007,0.21721958925750395,3.634228187919463
-117.89,34.12,0.6666666666666666,1470.0,241.0,0.024720423778693348,246.0,0.3050992400104826,0.3171141562302836,<1H OCEAN,5.975609756097561,0.16394557823129252,3.597560975609756
-122.18,37.8,0.43137254901960786,2317.0,336.0,0.02668236217382774,328.0,0.4312216383222301,0.5583502748442275,NEAR BAY,7.064024390243903,0.14501510574018128,2.9115853658536586
-117.3,34.12,0.6470588235294117,1127.0,275.0,0.027130805235572746,249.0,0.10747437966372879,0.10268205079566681,INLAND,4.526104417670683,0.2440106477373558,3.8995983935742973
-121.91,37.26,0.6078431372549019,3983.0,876.0,0.05566299503909863,794.0,0.21121087984993314,0.4952577515144267,<1H OCEAN,5.016372795969773,0.21993472257092644,2.505037783375315
-118.47,34.15,0.11764705882352942,6306.0,1473.0,0.06664985005185123,1299.0,0.28565812885339514,0.9119570640945811,<1H OCEAN,4.854503464203233,0.2335870599429115,1.8329484218629715
-118.2,34.14,0.9803921568627451,1941.0,378.0,0.028279940581294318,371.0,0.2370725921021779,0.4164951897105579,<1H OCEAN,5.231805929919138,0.1947449768160742,2.7277628032345014
-118.4,34.16,0.6470588235294117,2638.0,580.0,0.03214776198884498,551.0,0.26199638625674126,0.7210300163710666,<1H OCEAN,4.787658802177859,0.21986353297952996,2.087114337568058
-117.1,32.57,0.25490196078431376,5058.0,1299.0,0.10255332268281062,1193.0,0.12588791878732708,0.24474332064610044,NEAR OCEAN,4.239731768650461,0.2568208778173191,3.069572506286672
-122.88,38.46,0.47058823529411764,1563.0,314.0,0.02057232545755206,305.0,0.1426738941531841,0.48288666850858347,<1H OCEAN,5.1245901639344265,0.20089571337172105,2.416393442622951
-117.96,33.89,0.45098039215686275,1332.0,252.0,0.01743322402533703,230.0,0.27155487510517096,0.6579374930412658,<1H OCEAN,5.791304347826087,0.1891891891891892,2.717391304347826
-121.82,36.95,0.29411764705882354,2599.0,430.0,0.03963115558171473,445.0,0.2869753520641095,0.6892775699894022,<1H OCEAN,5.840449438202247,0.1654482493266641,3.1842696629213485
-117.73,34.1,0.7058823529411764,3457.0,435.0,0.03758513411250315,530.0,0.37166383911946044,0.4350518142193228,INLAND,6.522641509433963,0.12583164593578247,2.5358490566037735
-117.35,34.16,0.6862745098039215,1717.0,348.0,0.029457103618374954,279.0,0.13410159859864001,0.12041393643737552,INLAND,6.154121863799283,0.20267909143855561,3.7777777777777777
-119.61,36.31,0.47058823529411764,1847.0,371.0,0.04083634631015443,353.0,0.0954469593522848,0.06453787819431672,INLAND,5.232294617563739,0.20086626962642123,4.135977337110481
-122.47,37.79,0.9999999999999999,437.0,105.0,0.005353289049580986,87.0,0.1594874553454435,1.0,NEAR BAY,5.022988505747127,0.2402745995423341,2.2298850574712645
-121.0,37.67,0.5098039215686274,2278.0,479.0,0.027803469828190253,449.0,0.13895670404546145,0.1962899122065476,INLAND,5.073496659242761,0.21027216856892011,2.2160356347438754
-120.65,35.32,0.37254901960784315,626.0,212.0,0.1000868858432131,261.0,0.03654432352657205,0.5876285046247233,NEAR OCEAN,2.3984674329501914,0.33865814696485624,13.693486590038313
-119.97,36.57,0.3137254901960784,1497.0,308.0,0.039855377112587236,247.0,0.10561233638156715,0.11216654776681334,INLAND,6.060728744939271,0.20574482297929192,5.769230769230769
